Index,Prime,Prime_Diff,Prime_Density
50447,617693,4.0,12.244395107736834
50448,617699,6.0,12.244271328893118
50449,617707,8.0,12.244187198953398
50450,617717,10.0,12.24414271555996
50451,617719,2.0,12.243939664228657
50452,617723,4.0,12.24377626258622
50453,617731,8.0,12.243692149128892
50454,617759,28.0,12.244004439687636
50455,617761,2.0,12.24380140719453
50456,617767,6.0,12.243677659743142
50457,617777,10.0,12.243633192619459
50458,617791,14.0,12.243668001109834
50459,617801,10.0,12.24362353594007
50460,617809,8.0,12.243539437177963
50461,617819,10.0,12.243494976318345
50462,617843,24.0,12.24372795370774
50463,617857,14.0,12.243762756871371
50464,617873,16.0,12.243837190868739
50465,617879,6.0,12.243713464777569
50466,617887,8.0,12.243629374232157
50467,617917,30.0,12.243981215447718
50468,617951,34.0,12.244412300863914
50469,617959,8.0,12.244328201470209
50470,617963,4.0,12.244164850406182
50471,617971,8.0,12.244080759247884
50472,617983,12.0,12.244075923284198
50473,618029,46.0,12.244744714996136
50474,618031,2.0,12.244541744264374
50475,618041,10.0,12.244497275879148
50476,618049,8.0,12.244413186464854
50477,618053,4.0,12.244249856370228
50478,618083,30.0,12.244601608621577
50479,618119,36.0,12.245072208245013
50480,618131,12.0,12.24506735340729
50481,618161,30.0,12.245419068560448
50482,618173,12.0,12.245414207044094
50483,618199,26.0,12.245686666798724
50484,618227,28.0,12.24599873227161
50485,618229,2.0,12.245795780925027
50486,618253,24.0,12.24602860198867
50487,618257,4.0,12.245865272248302
50488,618269,12.0,12.245860402471875
50489,618271,2.0,12.245657469943948
50490,618287,16.0,12.24573182808477
50491,618301,14.0,12.245766572260402
50492,618311,10.0,12.245722094589242
50493,618323,12.0,12.245717228130632
50494,618329,6.0,12.245593535865648
50495,618337,8.0,12.24550945638182
50496,618347,10.0,12.245464987325729
50497,618349,2.0,12.245262094777907
50498,618361,12.0,12.245257237910412
50499,618377,16.0,12.245331590724568
50500,618407,30.0,12.245683168316832
50501,618413,6.0,12.245559493871408
50502,618421,8.0,12.245475426715773
50503,618437,16.0,12.245549769320634
50504,618439,2.0,12.245346903215587
50505,618463,24.0,12.245579645579646
50506,618509,46.0,12.246247970538153
50507,618521,12.0,12.246243095016533
50508,618547,26.0,12.246515403500435
50509,618559,12.0,12.246510522877111
50510,618571,12.0,12.24650564244704
50511,618577,6.0,12.246381976203203
50512,618581,4.0,12.246218720304086
50513,618587,6.0,12.246095064636826
50514,618589,2.0,12.245892227897217
50515,618593,4.0,12.245728991388697
50516,618619,26.0,12.246001266925331
50517,618637,18.0,12.246115169150979
50518,618643,6.0,12.24599152777228
50519,618671,28.0,12.246303371008928
50520,618679,8.0,12.246219319081552
50521,618703,24.0,12.246451970467726
50522,618707,4.0,12.246288745497012
50523,618719,12.0,12.246283870712348
50524,618799,80.0,12.247624891140845
50525,618823,24.0,12.247857496288965
50526,618833,10.0,12.247813007164629
50527,618841,8.0,12.247728937003979
50528,618847,6.0,12.247605288157061
50529,618857,10.0,12.24756080666548
50530,618859,2.0,12.247358005145458
50531,618869,10.0,12.247313530308128
50532,618883,14.0,12.24734821499248
50533,618913,30.0,12.247699523083925
50534,618929,16.0,12.247773776071556
50535,618941,12.0,12.247768873058277
50536,618971,30.0,12.248120151970872
50537,618979,8.0,12.248036092367968
50538,618991,12.0,12.248031184455261
50539,618997,6.0,12.247907556540493
50540,619007,10.0,12.247863078749505
50541,619009,2.0,12.247660315387508
50542,619019,10.0,12.247615844248347
50543,619027,8.0,12.247531804602023
50544,619033,6.0,12.247408198797087
50545,619057,24.0,12.24764071619349
50546,619061,4.0,12.247477545206348
50547,619067,6.0,12.247353947810948
50548,619079,12.0,12.247349054364168
50549,619111,32.0,12.24773981681141
50550,619117,6.0,12.24761622156281
50551,619139,22.0,12.24780914324148
50552,619159,20.0,12.247962494065517
50553,619169,10.0,12.247918026625522
50554,619181,12.0,12.247913122601574
50555,619187,6.0,12.24778953614875
50556,619189,2.0,12.247586834401456
50557,619207,18.0,12.24770061514726
50558,619247,40.0,12.248249535187309
50559,619253,6.0,12.248125951858224
50560,619261,8.0,12.248041930379747
50561,619273,12.0,12.248037024584166
50562,619277,4.0,12.2478738973933
50563,619279,2.0,12.247671222039832
50564,619303,24.0,12.247903646863382
50565,619309,6.0,12.247780085039059
50566,619313,4.0,12.247616975833564
50567,619331,18.0,12.24773073348231
50568,619363,32.0,12.24812134155988
50569,619373,10.0,12.248076885048151
50570,619391,18.0,12.248190626853866
50571,619397,6.0,12.248067074014752
50572,619471,74.0,12.249288143636795
50573,619477,6.0,12.249164573982164
50574,619511,34.0,12.249594653379207
50575,619537,26.0,12.249866534849234
50576,619543,6.0,12.249742961088263
50577,619561,18.0,12.249856654210411
50578,619573,12.0,12.249851714184032
50579,619583,10.0,12.24980723225054
50580,619589,6.0,12.249683669434559
50581,619603,14.0,12.24971827366007
50582,619607,4.0,12.249555177731208
50583,619613,6.0,12.249431627226539
50584,619621,8.0,12.249347619800728
50585,619657,36.0,12.249817139468222
50586,619669,12.0,12.24981220100423
50587,619681,12.0,12.249807262735485
50588,619687,6.0,12.24968371945916
50589,619693,6.0,12.24956018106703
50590,619711,18.0,12.249673848586678
50591,619739,28.0,12.249985175228796
50592,619741,2.0,12.24978257432005
50593,619753,12.0,12.249777637222541
50594,619763,10.0,12.2497331699411
50595,619771,8.0,12.249649174819647
50596,619793,22.0,12.249841884733971
50597,619807,14.0,12.249876474889815
50598,619811,4.0,12.249713427408198
50599,619813,2.0,12.249510859898416
50600,619819,6.0,12.249387351778656
50601,619831,12.0,12.249382423272268
50602,619841,10.0,12.249337970831192
50603,619849,8.0,12.24925399679861
50604,619867,18.0,12.249367638921825
50605,619897,30.0,12.24971840727201
50606,619909,12.0,12.249713472710745
50607,619921,12.0,12.249708538344498
50608,619967,46.0,12.25037543471388
50609,619979,12.0,12.250370487462705
50610,619981,2.0,12.250167950997827
50611,619987,6.0,12.250044456738653
50612,619999,12.0,12.250039516320241
50613,620003,4.0,12.249876513939107
50614,620029,26.0,12.25014818034536
50615,620033,4.0,12.249985182258223
50616,620051,18.0,12.25009878299352
50617,620099,48.0,12.25080506549183
50618,620111,12.0,12.250800110632582
50619,620117,6.0,12.25067662340228
50620,620159,42.0,12.251264322402212
50621,620161,2.0,12.251061812291342
50622,620171,10.0,12.251017344237683
50623,620183,12.0,12.251012385674496
50624,620197,14.0,12.25104693426043
50625,620201,4.0,12.250883950617284
50626,620227,26.0,12.251155532730218
50627,620233,6.0,12.25103205799277
50628,620237,4.0,12.250869084301177
50629,620239,2.0,12.25066661399593
50630,620251,12.0,12.250661663045625
50631,620261,10.0,12.250617210799708
50632,620297,36.0,12.251086269552852
50633,620303,6.0,12.25096281081508
50634,620311,8.0,12.250878856104594
50635,620317,6.0,12.250755406339488
50636,620329,12.0,12.250750454222292
50637,620351,22.0,12.250942986353852
50638,620359,8.0,12.250859038666613
50639,620363,4.0,12.25069610379352
50640,620377,14.0,12.25073064770932
50641,620383,6.0,12.250607215497324
50642,620393,10.0,12.25056277398207
50643,620401,8.0,12.250478842090713
50644,620413,12.0,12.250473896216729
50645,620429,16.0,12.25054793168131
50646,620437,8.0,12.250464005054694
50647,620441,4.0,12.25030110371789
50648,620461,20.0,12.250454114673827
50649,620467,6.0,12.250330707417717
50650,620491,24.0,12.250562685093781
50651,620507,16.0,12.250636710035339
50652,620519,12.0,12.250631761825792
50653,620531,12.0,12.25062681381162
50654,620549,18.0,12.250740316658112
50655,620561,12.0,12.25073536669628
50656,620567,6.0,12.25061197094125
50657,620569,2.0,12.250409617624415
50658,620579,10.0,12.25036519404635
50659,620603,24.0,12.250597129828856
50660,620623,20.0,12.250750098697196
50661,620639,16.0,12.25082410532757
50662,620647,8.0,12.25074019975524
50663,620657,10.0,12.250695774036279
50664,620663,6.0,12.250572398547291
50665,620671,8.0,12.25048850291128
50666,620689,18.0,12.250601981605021
50667,620693,4.0,12.250439141847751
50668,620717,24.0,12.250671034972763
50669,620731,14.0,12.250705559612387
50670,620743,12.0,12.250700611801856
50671,620759,16.0,12.250774604803537
50672,620771,12.0,12.250769655825703
50673,620773,2.0,12.250567363290115
50674,620777,4.0,12.250404546710344
50675,620813,36.0,12.250873211642823
50676,620821,8.0,12.250789328281632
50677,620827,6.0,12.250665982595654
50678,620831,4.0,12.250503176920953
50679,620849,18.0,12.250616626215987
50680,620869,20.0,12.25076953433307
50681,620887,18.0,12.250882973895543
50682,620909,22.0,12.251075332465176
50683,620911,2.0,12.250873073811732
50684,620929,18.0,12.250986504616842
50685,620933,4.0,12.250823715103088
50686,620947,14.0,12.25085822515093
50687,620957,10.0,12.250813818138774
50688,620981,24.0,12.251045612373737
50689,620999,18.0,12.251159028586084
50690,621007,8.0,12.251075162753995
50691,621013,6.0,12.250951845495255
50692,621017,4.0,12.250789079144639
50693,621029,12.0,12.25078413193143
50694,621031,2.0,12.250581922910008
50695,621043,12.0,12.250576979978302
50696,621059,16.0,12.250650938930093
50697,621083,24.0,12.250882695228514
50698,621097,14.0,12.250917195944613
50699,621113,16.0,12.250991143809543
50700,621133,20.0,12.251143984220906
50701,621139,6.0,12.25102068992722
50702,621143,4.0,12.25085795432133
50703,621217,74.0,12.252075814054395
50704,621223,6.0,12.251952508677816
50705,621227,4.0,12.251789764323044
50706,621239,12.0,12.25178479864316
50707,621241,2.0,12.251582621728755
50708,621259,18.0,12.25169598485446
50709,621289,30.0,12.252045987891696
50710,621301,12.0,12.252041017550779
50711,621317,16.0,12.252114925755754
50712,621337,20.0,12.252267707840353
50713,621343,6.0,12.252144420562775
50714,621347,4.0,12.25198170130536
50715,621353,6.0,12.251858424529232
50716,621359,6.0,12.25173515261456
50717,621371,12.0,12.251730189088471
50718,621389,18.0,12.251843526952955
50719,621419,30.0,12.252193458072911
50720,621427,8.0,12.252109621451105
50721,621431,4.0,12.251946925336645
50722,621443,12.0,12.25194195812468
50723,621451,8.0,12.251858131419672
50724,621461,10.0,12.25181373708698
50725,621473,12.0,12.25180877279448
50726,621521,48.0,12.252513503923037
50727,621527,6.0,12.252390245825694
50728,621541,14.0,12.252424696420123
50729,621583,42.0,12.253011098188413
50730,621611,28.0,12.253321506012222
50731,621617,6.0,12.253198241706254
50732,621619,2.0,12.25299613656075
50733,621629,10.0,12.252951727672324
50734,621631,2.0,12.252749635353018
50735,621641,10.0,12.252705233073815
50736,621671,30.0,12.253055029959004
50737,621679,8.0,12.252971204446458
50738,621697,18.0,12.253084473175923
50739,621701,4.0,12.252921815565935
50740,621703,2.0,12.252719747733543
50741,621721,18.0,12.252833014721823
50742,621739,18.0,12.252946277245675
50743,621749,10.0,12.25290187809156
50744,621757,8.0,12.25281806716065
50745,621769,12.0,12.252813085033008
50746,621779,10.0,12.252768691128365
50747,621799,20.0,12.252921354956943
50748,621821,22.0,12.253113423189092
50749,621833,12.0,12.2531084356342
50750,621869,36.0,12.253576354679803
50751,621871,2.0,12.253374317747433
50752,621883,12.0,12.253369325346785
50753,621893,10.0,12.253324926605323
50754,621913,20.0,12.253477558419041
50755,621923,10.0,12.253433159294651
50756,621937,14.0,12.253467570336513
50757,621941,4.0,12.253304962862265
50758,621983,42.0,12.253891012254226
50759,621997,14.0,12.253925412242165
50760,622009,12.0,12.253920409771474
50761,622019,10.0,12.25387600717086
50762,622043,24.0,12.254107403175604
50763,622049,6.0,12.253984201091345
50764,622051,2.0,12.253782207863841
50765,622067,16.0,12.253856003151778
50766,622073,6.0,12.25373281330024
50767,622091,18.0,12.253846002324345
50768,622103,12.0,12.253841002206114
50769,622109,6.0,12.253717819929484
50770,622123,14.0,12.253752215875517
50771,622129,6.0,12.253629040200114
50772,622133,4.0,12.253466477586072
50773,622151,18.0,12.2535796584799
50774,622157,6.0,12.253456493480915
50775,622159,2.0,12.253254554406697
50776,622177,18.0,12.253367732787144
50777,622187,10.0,12.253323355062332
50778,622189,2.0,12.253121430540785
50779,622241,52.0,12.253904172984896
50780,622243,2.0,12.253702244978339
50781,622247,4.0,12.253539709733955
50782,622249,2.0,12.253337796857155
50783,622277,28.0,12.25364787428864
50784,622301,24.0,12.253879174543163
50785,622313,12.0,12.253874175445505
50786,622331,18.0,12.253987319339975
50787,622333,2.0,12.253785417528107
50788,622337,4.0,12.253622903047964
50789,622351,14.0,12.253657287995432
50790,622367,16.0,12.253731049419176
50791,622397,30.0,12.254080447323345
50792,622399,2.0,12.253878563553316
50793,622423,24.0,12.254109818282046
50794,622477,54.0,12.254931684844667
50795,622481,4.0,12.254769170193917
50796,622483,2.0,12.254567288762894
50797,622493,10.0,12.254522904895959
50798,622513,20.0,12.254675380920508
50799,622519,6.0,12.254552254965649
50800,622529,10.0,12.254507874015747
50801,622547,18.0,12.25462097202811
50802,622549,2.0,12.254419117357584
50803,622561,12.0,12.254414109402989
50804,622571,10.0,12.254369734666561
50805,622577,6.0,12.254246629268772
50806,622603,26.0,12.254517183009881
50807,622607,4.0,12.25435471490149
50808,622613,6.0,12.254231617068179
50809,622619,6.0,12.25410852408038
50810,622621,2.0,12.253906711277308
50811,622637,16.0,12.253980437306883
50812,622639,2.0,12.253778634968118
50813,622663,24.0,12.254009800641569
50814,622669,6.0,12.253886724131146
50815,622709,40.0,12.254432746236347
50816,622723,14.0,12.25446709697733
50817,622729,6.0,12.254344018733889
50818,622751,22.0,12.254535794403559
50819,622777,26.0,12.25480627324426
50820,622781,4.0,12.254643841007477
50821,622793,12.0,12.254638830404755
50822,622813,20.0,12.25479123214356
50823,622849,36.0,12.255258445979182
50824,622861,12.0,12.255253423579411
50825,622879,18.0,12.25536645351697
50826,622889,10.0,12.255322079250778
50827,622901,12.0,12.255317055895489
50828,622927,26.0,12.255587471472417
50829,622943,16.0,12.255661138326547
50830,622957,14.0,12.255695455439701
50831,622967,10.0,12.255651079065924
50832,622987,20.0,12.255803430909664
50833,622997,10.0,12.255759054157732
50834,623003,6.0,12.255635991659126
50835,623009,6.0,12.255512934002164
50836,623017,8.0,12.255429223385002
50837,623023,6.0,12.255306174636583
50838,623041,18.0,12.255419174633149
50839,623057,16.0,12.25549283030744
50840,623059,2.0,12.255291109362707
50841,623071,12.0,12.255286087999842
50842,623107,36.0,12.255753117501278
50843,623171,64.0,12.256770843577288
50844,623209,38.0,12.257277161513649
50845,623221,12.0,12.257272101484904
50846,623261,40.0,12.257817724108092
50847,623263,2.0,12.257615985210533
50848,623269,6.0,12.257492920075519
50849,623279,10.0,12.257448524061436
50850,623281,2.0,12.257246804326451
50851,623291,10.0,12.257202414898428
50852,623299,8.0,12.257118697396367
50853,623303,4.0,12.256956325093897
50854,623321,18.0,12.25706925708892
50855,623327,6.0,12.256946219644085
50856,623341,14.0,12.256980493943685
50857,623351,10.0,12.256936114989086
50858,623353,2.0,12.25673443706005
50859,623383,30.0,12.257083308755579
50860,623387,4.0,12.256920959496657
50861,623393,6.0,12.256797939482118
50862,623401,8.0,12.256714246392198
50863,623417,16.0,12.256787841849675
50864,623423,6.0,12.256664831708084
50865,623431,8.0,12.256581146171238
50866,623437,6.0,12.256458144929816
50867,623477,40.0,12.257003558299093
50868,623521,44.0,12.257627585122277
50869,623531,10.0,12.25758320391594
50870,623537,6.0,12.257460192647926
50871,623563,26.0,12.257730337520394
50872,623591,28.0,12.258039786129894
50873,623617,26.0,12.258309908989052
50874,623621,4.0,12.258147580296418
50875,623633,12.0,12.258142506142507
50876,623641,8.0,12.258058809654846
50877,623653,12.0,12.258053737445211
50878,623669,16.0,12.25812728487755
50879,623671,2.0,12.257925666778043
50880,623677,6.0,12.257802672955975
50881,623681,4.0,12.257640376564925
50882,623683,2.0,12.257438779922174
50883,623699,16.0,12.257512332213116
50884,623717,18.0,12.257625186699158
50885,623719,2.0,12.257423602240346
50886,623723,4.0,12.257261329245765
50887,623729,6.0,12.257138365397843
50888,623743,14.0,12.25717261436881
50889,623759,16.0,12.257246163217983
50890,623767,8.0,12.257162507368834
50891,623771,4.0,12.257000255447918
50892,623803,32.0,12.25738819460819
50893,623839,36.0,12.257854714793783
50894,623851,12.0,12.2578496482886
50895,623867,16.0,12.257923175164555
50896,623869,2.0,12.257721628418736
50897,623879,10.0,12.257677269780144
50898,623881,2.0,12.257475735785295
50899,623893,12.0,12.257470677223521
50900,623923,30.0,12.257819253438115
50901,623929,6.0,12.257696312449657
50902,623933,4.0,12.25753408510471
50903,623947,14.0,12.25756831620926
50904,623957,10.0,12.257523966682383
50905,623963,6.0,12.257401041155093
50906,623977,14.0,12.257435272855853
50907,623983,6.0,12.25731235390025
50908,623989,6.0,12.25718943977371
50909,624007,18.0,12.257302245182581
50910,624031,24.0,12.257532901198193
50911,624037,6.0,12.257409989982518
50912,624047,10.0,12.257365650534256
50913,624049,2.0,12.257164182036023
50914,624067,18.0,12.257276976862945
50915,624089,22.0,12.257468329568889
50916,624097,8.0,12.25738471207479
50917,624119,22.0,12.257576055148576
50918,624133,14.0,12.257610275344671
50919,624139,6.0,12.257487381920305
50920,624149,10.0,12.257443047918303
50921,624163,14.0,12.257477268710355
50922,624191,28.0,12.257786418443894
50923,624199,8.0,12.257702806197592
50924,624203,4.0,12.257540648809991
50925,624209,6.0,12.257417771232204
50926,624229,20.0,12.257569807171189
50927,624233,4.0,12.257407661947493
50928,624241,8.0,12.257324065347158
50929,624251,10.0,12.25727974238646
50930,624259,8.0,12.257196151580601
50931,624271,12.0,12.257191101686596
50932,624277,6.0,12.257068247859891
50933,624311,34.0,12.257495140675005
50934,624313,2.0,12.257293752699573
50935,624319,6.0,12.257170904093453
50936,624329,10.0,12.257126590230879
50937,624331,2.0,12.256925221351866
50938,624347,16.0,12.256998704307197
50939,624391,44.0,12.257621861442116
50940,624401,10.0,12.257577542206517
50941,624419,18.0,12.257690269134882
50942,624443,24.0,12.257920772643399
50943,624451,8.0,12.257837190585557
50944,624467,16.0,12.257910646984925
50945,624469,2.0,12.25770929433703
50946,624479,10.0,12.257664978604797
50947,624487,8.0,12.257581408130017
50948,624497,10.0,12.257537096647562
50949,624509,12.0,12.257532041845767
50950,624517,8.0,12.257448478900884
50951,624521,4.0,12.257286412435477
50952,624539,18.0,12.25739912074109
50953,624541,2.0,12.257197809746236
50954,624577,36.0,12.25766377516976
50955,624593,16.0,12.257737219114905
50956,624599,6.0,12.257614412434258
50957,624601,2.0,12.257413113016858
50958,624607,6.0,12.257290317516386
50959,624643,36.0,12.257756235404933
50960,624649,6.0,12.257633437990581
50961,624667,18.0,12.257746119581642
50962,624683,16.0,12.257819551822926
50963,624707,24.0,12.258049957812531
50964,624709,2.0,12.257848677497842
50965,624721,12.0,12.257843618169332
50966,624727,6.0,12.25772083349684
50967,624731,4.0,12.257558812564993
50968,624737,6.0,12.25743603829854
50969,624763,26.0,12.257705664227275
50970,624769,6.0,12.257582891897194
50971,624787,18.0,12.257695552372917
50972,624791,4.0,12.257533547830182
50973,624797,6.0,12.257410786102447
50974,624803,6.0,12.257288029191352
50975,624809,6.0,12.257165277096616
50976,624829,20.0,12.257317168863779
50977,624839,10.0,12.257272887772917
50978,624847,8.0,12.257189375809173
50979,624851,4.0,12.257027403440633
50980,624859,8.0,12.256943899568459
50981,624917,58.0,12.257841156509288
50982,624961,44.0,12.258463771527206
50983,624973,12.0,12.258458701920247
50984,624977,4.0,12.258296720539777
50985,624983,6.0,12.25817397273708
50986,624997,14.0,12.258208135566626
50987,625007,10.0,12.258163845686155
50988,625033,26.0,12.258433356868283
50989,625057,24.0,12.258663633332679
50990,625063,6.0,12.25854089037066
50991,625087,24.0,12.258771155694141
50992,625103,16.0,12.258844524631314
50993,625109,6.0,12.258721785343086
50994,625111,2.0,12.258520610267874
50995,625129,18.0,12.258633199333268
50996,625133,4.0,12.258471252647267
50997,625169,36.0,12.258936800203934
50998,625171,2.0,12.258735636691634
50999,625181,10.0,12.258691346889155
51000,625187,6.0,12.25856862745098
51001,625199,12.0,12.258563557577302
51002,625213,14.0,12.2585977020509
51003,625231,18.0,12.258710271944787
51004,625237,6.0,12.258587561759862
51005,625253,16.0,12.25866091559651
51006,625267,14.0,12.258695055483669
51007,625279,12.0,12.258689983727724
51008,625283,4.0,12.258528074027604
51009,625307,24.0,12.258758258346566
51010,625319,12.0,12.258753185649873
51011,625343,24.0,12.258983356530944
51012,625351,8.0,12.258899866698032
51013,625367,16.0,12.258973202909063
51014,625369,2.0,12.258772101775984
51015,625397,28.0,12.25908066255023
51016,625409,12.0,12.25907558413047
51017,625451,42.0,12.259658545190819
51018,625477,26.0,12.259927868595398
51019,625483,6.0,12.259805170622709
51020,625489,6.0,12.259682477459819
51021,625507,18.0,12.259794986378157
51022,625517,10.0,12.259750695778292
51023,625529,12.0,12.25974560492327
51024,625543,14.0,12.25977971150831
51025,625589,46.0,12.260440960313572
51026,625591,2.0,12.260239877709402
51027,625609,18.0,12.260352362474768
51028,625621,12.0,12.260347260327663
51029,625627,6.0,12.260224578181035
51030,625631,4.0,12.260062708210857
51031,625637,6.0,12.259940036448434
51032,625643,6.0,12.259817369493652
51033,625657,14.0,12.259851468657535
51034,625661,4.0,12.259689618685583
51035,625663,2.0,12.259488586264329
51036,625697,34.0,12.259914570107375
51037,625699,2.0,12.259713541156415
51038,625763,64.0,12.260727301226536
51039,625777,14.0,12.260761378553655
51040,625789,12.0,12.260756269592477
51041,625811,22.0,12.260947081757802
51042,625819,8.0,12.260863602523411
51043,625831,12.0,12.260858491859805
51044,625837,6.0,12.26073583574955
51045,625861,24.0,12.260965814477421
51046,625871,10.0,12.260921521764683
51047,625883,12.0,12.260916410366917
51048,625909,26.0,12.261185550854098
51049,625913,4.0,12.26102372230602
51050,625927,14.0,12.261057786483839
51051,625939,12.0,12.261052672817378
51052,625943,4.0,12.260890856381728
51053,625969,26.0,12.26115997101052
51054,625979,10.0,12.261115681435342
51055,625997,18.0,12.261228087356772
51056,626009,12.0,12.261222970855531
51057,626011,2.0,12.261021995025168
51058,626033,22.0,12.261212738454306
51059,626051,18.0,12.261325133668892
51060,626063,12.0,12.261320015667842
51061,626113,50.0,12.262059105775444
51062,626117,4.0,12.261897301319964
51063,626147,30.0,12.262244678142686
51064,626159,12.0,12.262239542534859
51065,626173,14.0,12.262273572897287
51066,626177,4.0,12.262111776916148
51067,626189,12.0,12.262106644212505
51068,626191,2.0,12.261905694368293
51069,626201,10.0,12.261861403199593
51070,626207,6.0,12.26173878989622
51071,626239,32.0,12.262125276575748
51072,626251,12.0,12.262120144110275
51073,626261,10.0,12.26207585221154
51074,626317,56.0,12.262932216000314
51075,626323,6.0,12.262809593734703
51076,626333,10.0,12.262765290938994
51077,626341,8.0,12.262681833310491
51078,626347,6.0,12.262559223148909
51079,626363,16.0,12.262632392959924
51080,626377,14.0,12.262666405638214
51081,626389,12.0,12.262661263483487
51082,626393,4.0,12.262499510590814
51083,626443,50.0,12.263238259303487
51084,626477,34.0,12.263663769477724
51085,626489,12.0,12.263658608202016
51086,626519,30.0,12.26400579415104
51087,626533,14.0,12.264039775285298
51088,626539,6.0,12.263917162543063
51089,626581,42.0,12.264499207265752
51090,626597,16.0,12.264572323350949
51091,626599,2.0,12.264371415709224
51092,626609,10.0,12.264327096218587
51093,626611,2.0,12.264126201240874
51094,626617,6.0,12.264003601205621
51095,626621,4.0,12.263841863196008
51096,626623,2.0,12.263640989509941
51097,626627,4.0,12.26347926492749
51098,626629,2.0,12.263278406199852
51099,626663,34.0,12.263703790680836
51100,626683,20.0,12.26385518590998
51101,626687,4.0,12.263693469795111
51102,626693,6.0,12.263570897420845
51103,626701,8.0,12.263487466489247
51104,626711,10.0,12.263443174702568
51105,626713,2.0,12.263242344193328
51106,626723,10.0,12.263198058936329
51107,626741,18.0,12.263310309742305
51108,626749,8.0,12.26322689207169
51109,626761,12.0,12.263221741767595
51110,626771,10.0,12.263177460379573
51111,626783,12.0,12.263172311244155
51112,626797,14.0,12.263206292064487
51113,626809,12.0,12.263201142566471
51114,626833,24.0,12.26343076260907
51115,626837,4.0,12.263269099090287
51116,626861,24.0,12.263498708819156
51117,626887,26.0,12.263767435491129
51118,626917,30.0,12.264114401971907
51119,626921,4.0,12.26395273772961
51120,626929,8.0,12.263869327073552
51121,626947,18.0,12.26398153400755
51122,626953,6.0,12.263859003951332
51123,626959,6.0,12.263736478688653
51124,626963,4.0,12.263574837649637
51125,626987,24.0,12.263804400977994
51126,627017,30.0,12.264151312443767
51127,627041,24.0,12.264380855516654
51128,627059,18.0,12.2644930370834
51129,627071,12.0,12.264487864030198
51130,627073,2.0,12.26428711128496
51131,627083,10.0,12.264242827247658
51132,627089,6.0,12.264120316044746
51133,627091,2.0,12.263919582265856
51134,627101,10.0,12.263875308014237
51135,627119,18.0,12.263987484110688
51136,627131,12.0,12.263982321652065
51137,627139,8.0,12.263898938146548
51138,627163,24.0,12.264128436778911
51139,627169,6.0,12.264005944582413
51140,627191,22.0,12.264196323816973
51141,627197,6.0,12.264073835083398
51142,627217,20.0,12.26422509874467
51143,627227,10.0,12.264180826310541
51144,627251,24.0,12.26441029250743
51145,627257,6.0,12.264287809170007
51146,627269,12.0,12.264282641848824
51147,627271,2.0,12.264081959841242
51148,627293,22.0,12.264272307812622
51149,627301,8.0,12.26418893820016
51150,627329,28.0,12.264496578690126
51151,627349,20.0,12.264647807471995
51152,627353,4.0,12.264486237097278
51153,627377,24.0,12.264715656950717
51154,627379,2.0,12.264514993939867
51155,627383,4.0,12.26435343563679
51156,627391,8.0,12.264270075846431
51157,627433,42.0,12.264851339992571
51158,627449,16.0,12.264924352007506
51159,627479,30.0,12.265271017807228
51160,627481,2.0,12.26507036747459
51161,627491,10.0,12.265026094095111
51162,627511,20.0,12.265177280012509
51163,627541,30.0,12.265523913765808
51164,627547,6.0,12.265401454147447
51165,627559,12.0,12.26539626697938
51166,627593,34.0,12.265821053043036
51167,627611,18.0,12.265933120956866
51168,627617,6.0,12.26581066291432
51169,627619,2.0,12.265610037327288
51170,627637,18.0,12.265722102794607
51171,627643,6.0,12.265599656055187
51172,627659,16.0,12.26567263347143
51173,627661,2.0,12.26547202626385
51174,627667,6.0,12.265349591589478
51175,627673,6.0,12.265227161700048
51176,627709,36.0,12.26569094888229
51177,627721,12.0,12.265685757273776
51178,627733,12.0,12.265680565868147
51179,627749,16.0,12.265753531721995
51180,627773,24.0,12.265982805783509
51181,627787,14.0,12.266016685879526
51182,627791,4.0,12.265855183462936
51183,627797,6.0,12.265732762831409
51184,627799,2.0,12.265532197561738
51185,627811,12.0,12.265527009866172
51186,627841,30.0,12.265873481029969
51187,627859,18.0,12.265985504131908
51188,627901,42.0,12.266566382745957
51189,627911,10.0,12.266522104358359
51190,627919,8.0,12.266438757569837
51191,627943,24.0,12.266667968978922
51192,627947,4.0,12.266506485388343
51193,627953,6.0,12.266384075947883
51194,627961,8.0,12.266300738367777
51195,627973,12.0,12.266295536673503
51196,628013,40.0,12.266837252910383
51197,628021,8.0,12.266753911361993
51198,628037,16.0,12.266826829173015
51199,628049,12.0,12.266821617609718
51200,628051,2.0,12.26662109375
51201,628057,6.0,12.266498701197243
51202,628063,6.0,12.266376313425257
51203,628093,30.0,12.266722652969552
51204,628097,4.0,12.26656120615577
51205,628127,30.0,12.266907528561664
51206,628139,12.0,12.266902316134829
51207,628171,32.0,12.267287675513113
51208,628183,12.0,12.26728245586627
51209,628189,6.0,12.26716006951903
51210,628193,4.0,12.266998633079476
51211,628207,14.0,12.267032473492023
51212,628213,6.0,12.266910099195501
51213,628217,4.0,12.266748677093707
51214,628219,2.0,12.266548209473973
51215,628231,12.0,12.26654300497901
51216,628261,30.0,12.266889253358325
51217,628267,6.0,12.26676689380479
51218,628289,22.0,12.266956929204577
51219,628301,12.0,12.26695171713622
51220,628319,18.0,12.267063647012886
51221,628357,38.0,12.267566037367486
51222,628363,6.0,12.267443676545234
